Record_ID,Entity_Name,State,Covered_Entity_Type,Individuals_Affected,Submission_Date,Submission_Year,Submission_Month,Breach_Type,Information_Location,Business_Associate_Present,Investigation_Status,Large_Breach_100K,Log_Individuals_Affected,Business_Associate_Flag,Hacking_IT_Flag,Unauthorized_Access_Flag,Theft_Flag,Loss_Flag,Improper_Disposal_Flag,Potential_Duplicate_Flag,Model_Ready_Flag
HHS-004215,Texas Health Harris Methodist Southlake,TX,Healthcare Provider,525,2019-10-22,2019,10,Unauthorized Access/Disclosure,Other,No,Archived,0,6.2653012127377101,0,0,1,0,0,0,0,1
HHS-004216,Texas Health Arlington Memorial,TX,Healthcare Provider,6187,2019-10-22,2019,10,Unauthorized Access/Disclosure,Other,No,Archived,0,8.7303672116929576,0,0,1,0,0,0,0,1
HHS-004217,Texas Health Presbyterian Hospital Plano,TX,Healthcare Provider,9678,2019-10-22,2019,10,Unauthorized Access/Disclosure,Other,No,Archived,0,9.1777138691490894,0,0,1,0,0,0,0,1
HHS-004218,Texas Health Harris Methodist Hospital Kaufman,TX,Healthcare Provider,2157,2019-10-22,2019,10,Unauthorized Access/Disclosure,Other,No,Archived,0,7.67693714581808,0,0,1,0,0,0,0,1
HHS-004219,Texas Health Harris Methodist Hospital Fort Worth,TX,Healthcare Provider,14881,2019-10-22,2019,10,Unauthorized Access/Disclosure,Other,No,Archived,0,9.6079077079572066,0,0,1,0,0,0,0,1
HHS-004220,Texas Health Presbyterian Hospital Allen,TX,Healthcare Provider,2993,2019-10-22,2019,10,Unauthorized Access/Disclosure,Other,No,Archived,0,8.0043655649795742,0,0,1,0,0,0,0,1
HHS-004221,Self Regional Healthcare,SC,Healthcare Provider,52327,2019-10-21,2019,10,Hacking/IT Incident,Email,No,Archived,0,10.865286879641049,0,1,0,0,0,0,0,1
HHS-004222,"United States Medical Supply, LLC.",FL,Healthcare Provider,674,2019-10-18,2019,10,Unauthorized Access/Disclosure,Email,No,Archived,0,6.5147126908725301,0,0,1,0,0,0,0,1
HHS-004223,Roswell Park Comprehensive Cancer Center,NY,Healthcare Provider,584,2019-10-18,2019,10,Unauthorized Access/Disclosure,Electronic Medical Record,No,Archived,0,6.3716118472318568,0,0,1,0,0,0,0,1
HHS-004224,Chronic Care Management Inc.,OH,Business Associate,612,2019-10-17,2019,10,Unauthorized Access/Disclosure,Email,Yes,Archived,0,6.4183649359362116,1,0,1,0,0,0,0,1
HHS-004225,"Buckhead Smile Center, P.C.",GA,Healthcare Provider,1655,2019-10-17,2019,10,Unauthorized Access/Disclosure,Email,No,Archived,0,7.412160334945205,0,0,1,0,0,0,0,1
HHS-004226,Artesia General Hospital,NM,Healthcare Provider,858,2019-10-17,2019,10,Hacking/IT Incident,Desktop Computer,No,Archived,0,6.7557689219842549,0,1,0,0,0,0,0,1
HHS-004227,Walmart Inc.,AR,Healthcare Provider,4211,2019-10-17,2019,10,Loss,Other Portable Electronic Device,No,Archived,0,8.3456928732538653,0,0,0,0,1,0,0,1
HHS-004228,Seattle Cancer Care Alliance,WA,Healthcare Provider,944,2019-10-16,2019,10,Unauthorized Access/Disclosure,Email,No,Archived,0,6.8511849274937431,0,0,1,0,0,0,0,1
HHS-004229,LaBorde Therapy Center LLC,LA,Healthcare Provider,7000,2019-10-16,2019,10,Hacking/IT Incident,Email,No,Archived,0,8.8538082749771974,0,1,0,0,0,0,0,1
HHS-004230,"Hamlin & Burton Liability Management, Inc.",FL,Business Associate,1500,2019-10-14,2019,10,Hacking/IT Incident,Email,Yes,Archived,0,7.3138868316334618,1,1,0,0,0,0,0,1
HHS-004231,Southern New Mexico Neurosurgery LLC,NM,Healthcare Provider,11754,2019-10-14,2019,10,Improper Disposal,"Electronic Medical Record, Network Server",No,Archived,0,9.3720339609741696,0,0,0,0,0,1,0,1
HHS-004232,Monterey Health Center,OR,Healthcare Provider,5400,2019-10-11,2019,10,Hacking/IT Incident,Network Server,No,Archived,0,8.5943394005928919,0,1,0,0,0,0,0,1
HHS-004233,Central Valley Regional Center,CA,Business Associate,15975,2019-10-11,2019,10,Hacking/IT Incident,Email,Yes,Archived,0,9.6788428750956506,1,1,0,0,0,0,0,1
HHS-004234,"Abdul Memon, MD PLLC",AZ,Business Associate,1000,2019-10-11,2019,10,Theft,Laptop,Yes,Archived,0,6.9087547793152204,1,0,0,1,0,0,0,1
HHS-004235,Magnolia Pediatrics,LA,Healthcare Provider,11100,2019-10-09,2019,10,Hacking/IT Incident,"Desktop Computer, Electronic Medical Record, Email, Network Server",No,Archived,0,9.3147904733326463,0,1,0,0,0,0,0,1
HHS-004236,South Texas Dermatopathology Laboratory,TX,Healthcare Provider,15982,2019-10-07,2019,10,Hacking/IT Incident,Network Server,No,Archived,0,9.6792809363686541,0,1,0,0,0,0,0,1
HHS-004237,Arkansas Health Group,AR,Healthcare Provider,903,2019-10-07,2019,10,Unauthorized Access/Disclosure,Other,Yes,Archived,0,6.8068293603921761,1,0,1,0,0,0,0,1
HHS-004238,"Euphemia R. Brumskine, MD, LLC",MD,Healthcare Provider,850,2019-10-04,2019,10,Hacking/IT Incident,Laptop,No,Archived,0,6.7464121285733745,0,1,0,0,0,0,0,1
HHS-004239,"The Methodist Hospitals, Inc.",IN,Healthcare Provider,68039,2019-10-04,2019,10,Hacking/IT Incident,Email,No,Archived,0,11.127851046509798,0,1,0,0,0,0,0,1
HHS-004240,Gary Smith and assoc inc DBA gary smith agency,MS,Health Plan,2000,2019-10-04,2019,10,Unauthorized Access/Disclosure,Other,No,Archived,0,7.6014023345837334,0,0,1,0,0,0,0,1
HHS-004241,Defense Health Headquarters,VA,Health Plan,3500,2019-10-04,2019,10,Unauthorized Access/Disclosure,Electronic Medical Record,No,Archived,0,8.160803920954665,0,0,1,0,0,0,0,1
HHS-004242,San Francisco Department of Public Health,CA,Healthcare Provider,622,2019-10-03,2019,10,Unauthorized Access/Disclosure,Paper/Films,Yes,Archived,0,6.4345465187874531,1,0,1,0,0,0,0,1
HHS-004243,University of Alabama at Birmingham,AL,Healthcare Provider,19557,2019-10-03,2019,10,Hacking/IT Incident,Email,No,Archived,0,9.8811396888722207,0,1,0,0,0,0,0,1
HHS-004244,Humana Inc,KY,Health Plan,756,2019-10-02,2019,10,Unauthorized Access/Disclosure,Email,No,Archived,0,6.6293632534374485,0,0,1,0,0,0,0,1
HHS-004245,Sioux Falls VA Health Care System,SD,Healthcare Provider,564,2019-10-01,2019,10,Unauthorized Access/Disclosure,Paper/Films,No,Archived,0,6.3368257311464413,0,0,1,0,0,0,0,1
HHS-004246,Telecare Corporation,CA,Healthcare Provider,823,2019-09-30,2019,9,Hacking/IT Incident,Email,No,Archived,0,6.7141705299094721,0,1,0,0,0,0,0,1
HHS-004247,Goshen Health,IN,Healthcare Provider,9160,2019-09-30,2019,9,Hacking/IT Incident,Email,No,Archived,0,9.1227106220152088,0,1,0,0,0,0,0,1
HHS-004248,CHI Health Orthopedics Clinic -Lakeside,NE,Healthcare Provider,48000,2019-09-30,2019,9,Hacking/IT Incident,Electronic Medical Record,No,Archived,0,10.778977123006351,0,1,0,0,0,0,0,1
HHS-004249,Choctaw Nation Health Service Authority,OK,Healthcare Provider,500,2019-09-27,2019,9,Hacking/IT Incident,Email,No,Archived,0,6.2166061010848646,0,1,0,0,0,0,0,1
HHS-004250,Beatitudes Campus,AZ,Healthcare Provider,514,2019-09-27,2019,9,Hacking/IT Incident,Email,No,Archived,0,6.2441669006637364,0,1,0,0,0,0,0,1
HHS-004251,Cancer Treatment Centers of America (CTCA) at Southeastern Regional Medical Center,GA,Healthcare Provider,3290,2019-09-27,2019,9,Hacking/IT Incident,Email,No,Archived,0,8.0989467489433391,0,1,0,0,0,0,0,1
HHS-004252,Calibre CPA Group,MD,Business Associate,912,2019-09-27,2019,9,Hacking/IT Incident,"Email, Network Server",Yes,Archived,0,6.816735880594968,1,1,0,0,0,0,0,1
HHS-004253,Kaiser Permanente,CA,Healthcare Provider,990,2019-09-26,2019,9,Hacking/IT Incident,Email,No,Archived,0,6.8987145343299883,0,1,0,0,0,0,0,1
HHS-004254,"Women's Care Florida, LLC",FL,Healthcare Provider,527310,2019-09-25,2019,9,Hacking/IT Incident,Network Server,No,Archived,1,13.175545786290922,0,1,0,0,0,0,0,1
HHS-004255,"Perfect Teeth Yale, P.C.",CO,Healthcare Provider,15000,2019-09-19,2019,9,Loss,Other Portable Electronic Device,No,Archived,0,9.6158721445288897,0,0,0,0,1,0,0,1
HHS-004256,Chirobody,WA,Healthcare Provider,525,2019-09-19,2019,9,Unauthorized Access/Disclosure,Desktop Computer,No,Archived,0,6.2653012127377101,0,0,1,0,0,0,0,1
HHS-004257,Premier Gastroenterology Specialists,OH,Healthcare Provider,1260,2019-09-18,2019,9,Unauthorized Access/Disclosure,Paper/Films,No,Archived,0,7.13966033596492,0,0,1,0,0,0,0,1
HHS-004258,Wood Ranch Medical,CA,Healthcare Provider,5835,2019-09-18,2019,9,Hacking/IT Incident,Network Server,No,Archived,0,8.6718009096426769,0,1,0,0,0,0,0,1
HHS-004259,"Little Rock Plastic Surgery, P.A.",AR,Healthcare Provider,6300,2019-09-18,2019,9,Unauthorized Access/Disclosure,Email,No,Archived,0,8.7484636299420551,0,0,1,0,0,0,0,1
HHS-004260,"Medico of South Carolina, Inc.",SC,Business Associate,6489,2019-09-17,2019,9,Unauthorized Access/Disclosure,Network Server,Yes,Archived,0,8.7780178096981363,1,0,1,0,0,0,0,1
HHS-004261,Magellan Healthcare,MD,Business Associate,55637,2019-09-17,2019,9,Hacking/IT Incident,Email,Yes,Archived,0,10.926621700028281,1,1,0,0,0,0,0,1
HHS-004262,National Imaging Associates,MD,Business Associate,589,2019-09-17,2019,9,Hacking/IT Incident,Email,Yes,Archived,0,6.3801225368997647,1,1,0,0,0,0,0,1
HHS-004263,Intramural Practice Plan - Medical Sciences Campus - University of Puerto Rico,,Healthcare Provider,439753,2019-09-16,2019,9,Hacking/IT Incident,Network Server,No,Archived,1,12.993970758635752,0,1,0,0,0,0,0,1
HHS-004264,"Paragon Health, P.C.",MI,Healthcare Provider,4674,2019-09-16,2019,9,Hacking/IT Incident,Email,No,Archived,0,8.449984441722787,0,1,0,0,0,0,0,1
HHS-004265,Bates Technical College,WA,Healthcare Provider,2112,2019-09-13,2019,9,Hacking/IT Incident,Network Server,No,Archived,0,7.6558640176160564,0,1,0,0,0,0,0,1
HHS-004266,Sweetser,ME,Healthcare Provider,22000,2019-09-13,2019,9,Hacking/IT Incident,Email,No,Archived,0,9.9988431858528806,0,1,0,0,0,0,0,1
HHS-004267,Kilgore Vision Center,AR,Healthcare Provider,46353,2019-09-13,2019,9,Hacking/IT Incident,Network Server,No,Archived,0,10.744062867162505,0,1,0,0,0,0,0,1
HHS-004268,"Rocky Mountain Health Maintenance Organization, Inc.",CO,Health Plan,1835,2019-09-12,2019,9,Unauthorized Access/Disclosure,Paper/Films,Yes,Archived,0,7.5153445711804361,1,0,1,0,0,0,0,1
HHS-004269,Peoples Injury Network Northwest,WA,Healthcare Provider,27000,2019-09-12,2019,9,Hacking/IT Incident,Network Server,No,Archived,0,10.203629181337648,0,1,0,0,0,0,0,1
HHS-004270,Sarrell Dental,AL,Healthcare Provider,363617,2019-09-12,2019,9,Hacking/IT Incident,Network Server,No,Archived,1,12.803859145010627,0,1,0,0,0,0,0,1
HHS-004271,Pima County,AZ,Health Plan,1498,2019-09-12,2019,9,Hacking/IT Incident,Email,Yes,Archived,0,7.3125534981025977,1,1,0,0,0,0,0,1
HHS-004272,June E. Nylen Cancer Center,IA,Healthcare Provider,927,2019-09-11,2019,9,Hacking/IT Incident,Email,No,Archived,0,6.8330317327862007,0,1,0,0,0,0,0,1
HHS-004273,Cristo Rey Community Center - Family Health Center,MI,Healthcare Provider,1500,2019-09-10,2019,9,Hacking/IT Incident,Network Server,No,Archived,0,7.3138868316334618,0,1,0,0,0,0,0,1
HHS-004274,Lindner Center of Hope,OH,Healthcare Provider,3537,2019-09-09,2019,9,Hacking/IT Incident,Email,No,Archived,0,8.1713168747197304,0,1,0,0,0,0,0,1
HHS-004275,Berry Family Services,TX,Healthcare Provider,1751,2019-09-08,2019,9,Hacking/IT Incident,Network Server,No,Archived,0,7.4685132714963371,0,1,0,0,0,0,0,1
HHS-004276,Premier Family Medical,UT,Healthcare Provider,320000,2019-09-07,2019,9,Hacking/IT Incident,Network Server,No,Archived,1,12.676079399771027,0,1,0,0,0,0,0,1
HHS-004277,Prisma - Midlands,SC,Healthcare Provider,2770,2019-09-06,2019,9,Theft,Paper/Films,No,Archived,0,7.9269635448629785,0,0,0,1,0,0,0,1
HHS-004278,Shore Specialty Consultants Pulmonology Group,NJ,Healthcare Provider,9700,2019-09-06,2019,9,Hacking/IT Incident,Network Server,No,Archived,0,9.1799842519612831,0,1,0,0,0,0,0,1
HHS-004279,Alive Hospice,TN,Healthcare Provider,533,2019-09-06,2019,9,Unauthorized Access/Disclosure,Paper/Films,No,Archived,0,6.280395838960195,0,0,1,0,0,0,0,1
HHS-004280,Simmons Family Chiropractic,GA,Healthcare Provider,2000,2019-09-06,2019,9,Theft,"Laptop, Other Portable Electronic Device",No,Archived,0,7.6014023345837334,0,0,0,1,0,0,0,1
HHS-004281,Health Care Service Corporation,IL,Health Plan,998,2019-09-06,2019,9,Unauthorized Access/Disclosure,Paper/Films,Yes,Archived,0,6.9067547786485539,1,0,1,0,0,0,0,1
HHS-004282,Rural Health Access Corporation dba Coalfield Health Center,WV,Healthcare Provider,874,2019-09-06,2019,9,Unauthorized Access/Disclosure,Email,Yes,Archived,0,6.7742238863576141,1,0,1,0,0,0,0,1
HHS-004283,UC Health,OH,Healthcare Provider,95339,2019-09-04,2019,9,Hacking/IT Incident,Email,No,Archived,0,11.465204728758817,0,1,0,0,0,0,0,1
HHS-004284,East Central Indiana School Trust,IN,Health Plan,3259,2019-09-03,2019,9,Hacking/IT Incident,Email,No,Archived,0,8.0894824743607536,0,1,0,0,0,0,0,1
HHS-004285,Fraser,MN,Healthcare Provider,2890,2019-08-30,2019,8,Hacking/IT Incident,Email,No,Archived,0,7.9693577420163457,0,1,0,0,0,0,0,1
HHS-004286,"Fedcap Rehabilitation Services, Inc.",NY,Healthcare Provider,2158,2019-08-29,2019,8,Hacking/IT Incident,Email,No,Archived,0,7.6774004305148074,0,1,0,0,0,0,0,1
HHS-004287,Source 1 Healthcare Solutions LLC,PA,Business Associate,15450,2019-08-29,2019,8,Hacking/IT Incident,Email,Yes,Archived,0,9.6454290051504188,1,1,0,0,0,0,0,1
HHS-004288,Artesia General Hospital,NM,Healthcare Provider,13905,2019-08-27,2019,8,Hacking/IT Incident,Email,No,Archived,0,9.5400756806589637,0,1,0,0,0,0,0,1
HHS-004289,Employers and Laborers Locals 100 and 397 Health & Welfare Fund,MO,Health Plan,560,2019-08-26,2019,8,Hacking/IT Incident,Email,Yes,Archived,0,6.329720905522696,1,1,0,0,0,0,0,1
HHS-004290,Lyons Companies,PA,Business Associate,1982,2019-08-23,2019,8,Hacking/IT Incident,Email,Yes,Archived,0,7.5923661285197959,1,1,0,0,0,0,0,1
HHS-004291,The Cardiovascular Group,GA,Healthcare Provider,2168,2019-08-23,2019,8,Unauthorized Access/Disclosure,Electronic Medical Record,No,Archived,0,7.6820215108268748,0,0,1,0,0,0,0,1
HHS-004292,Choctaw Nation Health Services Authority,OK,Healthcare Provider,550,2019-08-23,2019,8,Hacking/IT Incident,Email,No,Archived,0,6.3117348091529148,0,1,0,0,0,0,0,1
HHS-004293,Conway Regional Health System,AR,Healthcare Provider,37000,2019-08-23,2019,8,Hacking/IT Incident,Email,No,Archived,0,10.518700218288165,0,1,0,0,0,0,0,1
HHS-004294,"Navicent Health, Inc.",GA,Healthcare Provider,634,2019-08-23,2019,8,Hacking/IT Incident,Email,No,Archived,0,6.4536249988926917,0,1,0,0,0,0,0,1
HHS-004295,The Carle Foundation Hospital,IL,Healthcare Provider,1653,2019-08-22,2019,8,Hacking/IT Incident,Email,No,Archived,0,7.4109518755836366,0,1,0,0,0,0,0,1
HHS-004296,"NorthStar Anesthesia, P.A.",TX,Healthcare Provider,19807,2019-08-22,2019,8,Unauthorized Access/Disclosure,Paper/Films,Yes,Archived,0,9.8938411754843223,1,0,1,0,0,0,0,1
HHS-004297,Massachusetts General Hospital,MA,Healthcare Provider,9900,2019-08-22,2019,8,Hacking/IT Incident,Network Server,No,Archived,0,9.2003910411225149,0,1,0,0,0,0,0,1
HHS-004298,Regence BlueShield Washington,OR,Business Associate,684,2019-08-21,2019,8,Unauthorized Access/Disclosure,Paper/Films,Yes,Archived,0,6.5294188382622256,1,0,1,0,0,0,0,1
HHS-004299,Wilson County Memorial Hospital District dba Connally Memorial Medical Center,TX,Healthcare Provider,7358,2019-08-19,2019,8,Theft,Laptop,Yes,Archived,0,8.9036793329265986,1,0,0,1,0,0,0,1
HHS-004300,Western Connecticut Health Network,CT,Healthcare Provider,1293,2019-08-19,2019,8,Unauthorized Access/Disclosure,Paper/Films,No,Archived,0,7.1654934750608454,0,0,1,0,0,0,0,1
HHS-004301,Cleveland Clinic Foundation,OH,Healthcare Provider,604,2019-08-19,2019,8,Loss,Other Portable Electronic Device,No,Archived,0,6.4052284580308418,0,0,0,0,1,0,0,1
HHS-004302,Virginia Gay Hospital,IA,Healthcare Provider,5030,2019-08-16,2019,8,Hacking/IT Incident,Email,No,Archived,0,8.5233740504913182,0,1,0,0,0,0,0,1
HHS-004303,Hospice of San Joaquin,CA,Healthcare Provider,13000,2019-08-16,2019,8,Hacking/IT Incident,Network Server,No,Archived,0,9.4727815565621682,0,1,0,0,0,0,0,1
HHS-004304,"Rhode Island Ear, Nose and Throat Physicians, Inc.",RI,Healthcare Provider,2943,2019-08-16,2019,8,Hacking/IT Incident,Network Server,No,Archived,0,7.9875244798487666,0,1,0,0,0,0,0,1
HHS-004305,University of Michigan/Michigan Medicine,MI,Healthcare Provider,5466,2019-08-16,2019,8,Hacking/IT Incident,Email,No,Archived,0,8.6064852988949987,0,1,0,0,0,0,0,1
HHS-004306,Community Psychiatric Clinic,WA,Healthcare Provider,5866,2019-08-15,2019,8,Hacking/IT Incident,Email,No,Archived,0,8.6770987089258593,0,1,0,0,0,0,0,1
HHS-004307,Community Psychiatric Clinic,WA,Healthcare Provider,6641,2019-08-15,2019,8,Hacking/IT Incident,Email,No,Archived,0,8.8011684019366925,0,1,0,0,0,0,0,1
HHS-004308,Community Psychiatric Clinic,WA,Healthcare Provider,3030,2019-08-15,2019,8,Hacking/IT Incident,Email,No,Archived,0,8.0166478770578031,0,1,0,0,0,0,0,1
HHS-004309,Fairfield Medical Center,OH,Healthcare Provider,1182,2019-08-15,2019,8,Unauthorized Access/Disclosure,Paper/Films,No,Archived,0,7.0758088639783869,0,0,1,0,0,0,0,1
HHS-004310,Bayview Dental,MN,Healthcare Provider,1938,2019-08-13,2019,8,Hacking/IT Incident,Network Server,No,Archived,0,7.569927655242652,0,1,0,0,0,0,0,1
HHS-004311,Grays Harbor Community Hospital,WA,Healthcare Provider,88399,2019-08-12,2019,8,Hacking/IT Incident,"Electronic Medical Record, Network Server, Other",No,Archived,0,11.389627248625734,0,1,0,0,0,0,0,1
HHS-004312,Quorum Health,TN,Healthcare Provider,1269,2019-08-11,2019,8,Unauthorized Access/Disclosure,Email,No,Archived,0,7.1467721794526371,0,0,1,0,0,0,0,1
HHS-004313,"Primary Medicine of Sherman, PA/Robert J. Hernandez MD",TX,Healthcare Provider,1335,2019-08-11,2019,8,Unauthorized Access/Disclosure,Electronic Medical Record,No,Archived,0,7.1974353540965907,0,0,1,0,0,0,0,1
HHS-004314,"Harbor Health Services, Inc.",MA,Healthcare Provider,17380,2019-08-09,2019,8,Hacking/IT Incident,Email,No,Archived,0,9.7631329345634796,0,1,0,0,0,0,0,1
HHS-004315,Renown Health,NV,Healthcare Provider,27004,2019-08-09,2019,8,Loss,Other Portable Electronic Device,No,Archived,0,10.203777313026992,0,0,0,0,1,0,0,1
HHS-004316,Mid-Valley Behavioral Care Network,OR,Business Associate,10710,2019-08-09,2019,8,Hacking/IT Incident,Email,Yes,Archived,0,9.2790265297646304,1,1,0,0,0,0,0,1
HHS-004317,Walmart Inc.,AR,Healthcare Provider,4738,2019-08-09,2019,8,Loss,Paper/Films,No,Archived,0,8.4635814219675876,0,0,0,0,1,0,0,1
HHS-004318,"Timothee T. Wilkin, D.O.",AR,Healthcare Provider,15113,2019-08-09,2019,8,Hacking/IT Incident,"Electronic Medical Record, Network Server",No,Archived,0,9.623376745580666,0,1,0,0,0,0,0,1
HHS-004319,Cancer Center of Kansas,KS,Healthcare Provider,773,2019-08-09,2019,8,Hacking/IT Incident,Network Server,No,Archived,0,6.6515718735897273,0,1,0,0,0,0,0,1
HHS-004320,Enlightened Solutions LLC,NJ,Healthcare Provider,844,2019-08-09,2019,8,Hacking/IT Incident,Email,No,Archived,0,6.739336627357174,0,1,0,0,0,0,0,1
HHS-004321,"IlliniCare Health Plan, Inc.",IL,Health Plan,3517,2019-08-09,2019,8,Unauthorized Access/Disclosure,"Desktop Computer, Other",No,Archived,0,8.1656479252975043,0,0,1,0,0,0,0,1
HHS-004322,Fire Department City of New York,NY,Healthcare Provider,10292,2019-08-09,2019,8,Theft,Other Portable Electronic Device,No,Archived,0,9.2392193315265594,0,0,0,1,0,0,0,1
HHS-004323,Wisconsin Department of Corrections,WI,Healthcare Provider,1041,2019-08-08,2019,8,Unauthorized Access/Disclosure,Email,No,Archived,0,6.9488972223133123,0,0,1,0,0,0,0,1
HHS-004324,"Community Health Choice, Inc.",TX,Health Plan,7855,2019-08-08,2019,8,Unauthorized Access/Disclosure,Paper/Films,Yes,Archived,0,8.9690328500343011,1,0,1,0,0,0,0,1
HHS-004325,"Michael Amaro, MD, PA",TX,Healthcare Provider,500,2019-08-08,2019,8,Unauthorized Access/Disclosure,"Electronic Medical Record, Other, Paper/Films",No,Archived,0,6.2166061010848646,0,0,1,0,0,0,0,1
HHS-004326,Drexel Medicine,PA,Healthcare Provider,4340,2019-08-07,2019,8,Hacking/IT Incident,Email,No,Archived,0,8.3758600152995939,0,1,0,0,0,0,0,1
HHS-004327,West Hills Hospital & Medical Center,CA,Healthcare Provider,10650,2019-08-06,2019,8,Hacking/IT Incident,Network Server,Yes,Archived,0,9.2734090634431663,1,1,0,0,0,0,0,1
HHS-004328,"One Care Medical, LLC",VA,Healthcare Provider,651,2019-08-06,2019,8,Hacking/IT Incident,Network Server,No,Archived,0,6.4800445619266531,0,1,0,0,0,0,0,1
HHS-004329,"Integrated Regional Laboratories, LLC",FL,Healthcare Provider,29644,2019-08-05,2019,8,Hacking/IT Incident,Network Server,Yes,Archived,0,10.297048756141468,1,1,0,0,0,0,0,1
HHS-004330,Wisconsin Diagnostic Laboratories,WI,Healthcare Provider,68212,2019-08-02,2019,8,Hacking/IT Incident,Network Server,Yes,Archived,0,11.13039044150244,1,1,0,0,0,0,0,1
HHS-004331,University of Missouri Health Care,MO,Healthcare Provider,14402,2019-08-02,2019,8,Hacking/IT Incident,Email,No,Archived,0,9.5751917971990501,0,1,0,0,0,0,0,1
HHS-004332,Mount Sinai Hospital,NY,Healthcare Provider,33730,2019-08-02,2019,8,Hacking/IT Incident,Other,Yes,Archived,0,10.426172574814567,1,1,0,0,0,0,0,1
HHS-004333,Presbyterian Healthcare Services,NM,Healthcare Provider,1120629,2019-08-02,2019,8,Hacking/IT Incident,Email,No,Archived,1,13.929401585127453,0,1,0,0,0,0,0,1
HHS-004334,BioReference Laboratories Inc.,NJ,Healthcare Provider,425749,2019-07-30,2019,7,Hacking/IT Incident,Other,Yes,Archived,1,12.961607598524935,1,1,0,0,0,0,0,1
HHS-004335,"CompuNet Clinical Laboratories, LLC",OH,Healthcare Provider,111555,2019-07-26,2019,7,Hacking/IT Incident,Network Server,Yes,Archived,1,11.622281985953402,1,1,0,0,0,0,0,1
HHS-004336,Walmart Inc.,AR,Healthcare Provider,3135,2019-07-26,2019,7,Loss,Paper/Films,No,Archived,0,8.0507033814702993,0,0,0,0,1,0,0,1
HHS-004337,Fordland Clinic Inc.,MO,Healthcare Provider,881,2019-07-26,2019,7,Hacking/IT Incident,Email,No,Archived,0,6.7821920560067914,0,1,0,0,0,0,0,1
HHS-004338,Perry County Medical Center Inc. d/b/a Three Rivers Community Health Group,TN,Healthcare Provider,3812,2019-07-26,2019,7,Hacking/IT Incident,Email,No,Archived,0,8.2461715598575633,0,1,0,0,0,0,0,1
HHS-004339,Laboratory of Dermatopathology,NY,Healthcare Provider,4082,2019-07-25,2019,7,Hacking/IT Incident,Network Server,No,Archived,0,8.314587291319576,0,1,0,0,0,0,0,1
HHS-004340,Arizona Dermatopathology,AZ,Healthcare Provider,5903,2019-07-25,2019,7,Hacking/IT Incident,Network Server,No,Archived,0,8.6833853662803087,0,1,0,0,0,0,0,1
HHS-004341,"Laboratory Medicine Consultants, Ltd.",NV,Healthcare Provider,140590,2019-07-25,2019,7,Hacking/IT Incident,Network Server,No,Archived,1,11.853610244930085,0,1,0,0,0,0,0,1
HHS-004342,Seacoast Pathology,NH,Healthcare Provider,8992,2019-07-25,2019,7,Hacking/IT Incident,Network Server,No,Archived,0,9.1042017759145146,0,1,0,0,0,0,0,1
HHS-004343,Austin Pathology,TX,Healthcare Provider,43676,2019-07-25,2019,7,Hacking/IT Incident,Network Server,No,Archived,0,10.684576926741435,0,1,0,0,0,0,0,1
HHS-004344,Western Pathology,NV,Healthcare Provider,4079,2019-07-25,2019,7,Hacking/IT Incident,Network Server,No,Archived,0,8.3138522673982074,0,1,0,0,0,0,0,1
HHS-004345,"Pathology Solutions, LLC",NJ,Healthcare Provider,13270,2019-07-25,2019,7,Hacking/IT Incident,Network Server,No,Archived,0,9.4933364824372486,0,1,0,0,0,0,0,1
HHS-004346,"Hennepin Healthcare System, Inc. dba Hennepin Healthcare",MN,Healthcare Provider,820,2019-07-25,2019,7,Hacking/IT Incident,Email,Yes,Archived,0,6.7105231094524278,1,1,0,0,0,0,0,1
HHS-004347,"Susan Marshall, M.D.,PC",NY,Healthcare Provider,774,2019-07-25,2019,7,Theft,Laptop,No,Archived,0,6.6528630293533473,0,0,0,1,0,0,0,1
HHS-004348,Temple University Health System,PA,Healthcare Provider,2399,2019-07-25,2019,7,Hacking/IT Incident,Email,Yes,Archived,0,7.7832240163360371,1,1,0,0,0,0,0,1
HHS-004349,Wayne County Board of Developmental Disabilities,OH,Healthcare Provider,536,2019-07-25,2019,7,Hacking/IT Incident,Network Server,No,Archived,0,6.2859980945088649,0,1,0,0,0,0,0,1
HHS-004350,RCCA MSO LLC,NJ,Business Associate,102000,2019-07-23,2019,7,Hacking/IT Incident,Email,Yes,Archived,1,11.532737896139919,1,1,0,0,0,0,0,1
HHS-004351,"Cosmetic Surgery Specialists, P.C.",PA,Healthcare Provider,3000,2019-07-23,2019,7,Improper Disposal,Paper/Films,Yes,Archived,0,8.006700845440367,1,0,0,0,0,1,0,1
HHS-004352,City of Philadelphia,PA,Health Plan,1458,2019-07-19,2019,7,Loss,Laptop,No,Archived,0,7.2855065485227852,0,0,0,0,1,0,0,1
HHS-004353,Bayamon Medical Center Corp.,,Healthcare Provider,422496,2019-07-19,2019,7,Hacking/IT Incident,Network Server,No,Archived,1,12.953937625162441,0,1,0,0,0,0,0,1
HHS-004354,"Puerto Rico Women And Children's Hospital, LLC",,Healthcare Provider,99943,2019-07-19,2019,7,Hacking/IT Incident,Network Server,No,Archived,0,11.512365308111665,0,1,0,0,0,0,0,1
HHS-004355,"Security Health Plan of Wisconsin, Inc.",WI,Health Plan,3657,2019-07-19,2019,7,Hacking/IT Incident,Email,Yes,Archived,0,8.2046718289508114,1,1,0,0,0,0,0,1
